seed,scenario,configuration,metric,value,unit,n_observations
97,S3,ZTA,illustrative_block_rate,100.0,percent,3863
98,S3,ZTA,illustrative_block_rate,100.0,percent,4139
99,S3,ZTA,illustrative_block_rate,100.0,percent,3926
0,S4,B0,illustrative_block_rate,0.0,percent,1995
1,S4,B0,illustrative_block_rate,0.0,percent,1989
2,S4,B0,illustrative_block_rate,0.0,percent,1992
3,S4,B0,illustrative_block_rate,0.0,percent,2031
4,S4,B0,illustrative_block_rate,0.0,percent,1953
5,S4,B0,illustrative_block_rate,0.0,percent,1957
6,S4,B0,illustrative_block_rate,0.0,percent,1961
7,S4,B0,illustrative_block_rate,0.0,percent,2024
8,S4,B0,illustrative_block_rate,0.0,percent,2044
9,S4,B0,illustrative_block_rate,0.0,percent,2041
10,S4,B0,illustrative_block_rate,0.0,percent,2001
11,S4,B0,illustrative_block_rate,0.0,percent,1981
12,S4,B0,illustrative_block_rate,0.0,percent,1998
13,S4,B0,illustrative_block_rate,0.0,percent,2064
14,S4,B0,illustrative_block_rate,0.0,percent,2003
15,S4,B0,illustrative_block_rate,0.0,percent,1987
16,S4,B0,illustrative_block_rate,0.0,percent,1962
17,S4,B0,illustrative_block_rate,0.0,percent,2032
18,S4,B0,illustrative_block_rate,0.0,percent,2052
19,S4,B0,illustrative_block_rate,0.0,percent,2026
20,S4,B0,illustrative_block_rate,0.0,percent,1957
21,S4,B0,illustrative_block_rate,0.0,percent,1980
22,S4,B0,illustrative_block_rate,0.0,percent,2060
23,S4,B0,illustrative_block_rate,0.0,percent,2080
24,S4,B0,illustrative_block_rate,0.0,percent,2036
25,S4,B0,illustrative_block_rate,0.0,percent,1894
26,S4,B0,illustrative_block_rate,0.0,percent,1948
27,S4,B0,illustrative_block_rate,0.0,percent,1966
28,S4,B0,illustrative_block_rate,0.0,percent,1957
29,S4,B0,illustrative_block_rate,0.0,percent,1981
30,S4,B0,illustrative_block_rate,0.0,percent,1994
31,S4,B0,illustrative_block_rate,0.0,percent,2021
32,S4,B0,illustrative_block_rate,0.0,percent,1999
33,S4,B0,illustrative_block_rate,0.0,percent,1969
34,S4,B0,illustrative_block_rate,0.0,percent,2032
35,S4,B0,illustrative_block_rate,0.0,percent,1960
36,S4,B0,illustrative_block_rate,0.0,percent,2026
37,S4,B0,illustrative_block_rate,0.0,percent,1965
38,S4,B0,illustrative_block_rate,0.0,percent,2098
39,S4,B0,illustrative_block_rate,0.0,percent,1956
40,S4,B0,illustrative_block_rate,0.0,percent,1948
41,S4,B0,illustrative_block_rate,0.0,percent,1973
42,S4,B0,illustrative_block_rate,0.0,percent,2020
43,S4,B0,illustrative_block_rate,0.0,percent,1993
44,S4,B0,illustrative_block_rate,0.0,percent,1966
45,S4,B0,illustrative_block_rate,0.0,percent,2031
46,S4,B0,illustrative_block_rate,0.0,percent,2037
47,S4,B0,illustrative_block_rate,0.0,percent,1960
48,S4,B0,illustrative_block_rate,0.0,percent,2009
49,S4,B0,illustrative_block_rate,0.0,percent,2026
50,S4,B0,illustrative_block_rate,0.0,percent,2002
51,S4,B0,illustrative_block_rate,0.0,percent,1923
52,S4,B0,illustrative_block_rate,0.0,percent,2011
53,S4,B0,illustrative_block_rate,0.0,percent,2002
54,S4,B0,illustrative_block_rate,0.0,percent,1981
55,S4,B0,illustrative_block_rate,0.0,percent,2026
56,S4,B0,illustrative_block_rate,0.0,percent,1944
57,S4,B0,illustrative_block_rate,0.0,percent,1999
58,S4,B0,illustrative_block_rate,0.0,percent,2025
59,S4,B0,illustrative_block_rate,0.0,percent,1969
60,S4,B0,illustrative_block_rate,0.0,percent,1993
61,S4,B0,illustrative_block_rate,0.0,percent,2127
62,S4,B0,illustrative_block_rate,0.0,percent,2042
63,S4,B0,illustrative_block_rate,0.0,percent,2013
64,S4,B0,illustrative_block_rate,0.0,percent,2020
65,S4,B0,illustrative_block_rate,0.0,percent,2008
66,S4,B0,illustrative_block_rate,0.0,percent,2050
67,S4,B0,illustrative_block_rate,0.0,percent,2004
68,S4,B0,illustrative_block_rate,0.0,percent,2014
69,S4,B0,illustrative_block_rate,0.0,percent,1954
70,S4,B0,illustrative_block_rate,0.0,percent,2035
71,S4,B0,illustrative_block_rate,0.0,percent,2008
72,S4,B0,illustrative_block_rate,0.0,percent,2035
73,S4,B0,illustrative_block_rate,0.0,percent,1963
74,S4,B0,illustrative_block_rate,0.0,percent,1936
75,S4,B0,illustrative_block_rate,0.0,percent,2010
76,S4,B0,illustrative_block_rate,0.0,percent,1995
77,S4,B0,illustrative_block_rate,0.0,percent,2022
78,S4,B0,illustrative_block_rate,0.0,percent,1980
79,S4,B0,illustrative_block_rate,0.0,percent,2000
80,S4,B0,illustrative_block_rate,0.0,percent,1971
81,S4,B0,illustrative_block_rate,0.0,percent,2055
82,S4,B0,illustrative_block_rate,0.0,percent,2014
83,S4,B0,illustrative_block_rate,0.0,percent,2007
84,S4,B0,illustrative_block_rate,0.0,percent,2009
85,S4,B0,illustrative_block_rate,0.0,percent,2045
86,S4,B0,illustrative_block_rate,0.0,percent,2036
87,S4,B0,illustrative_block_rate,0.0,percent,2033
88,S4,B0,illustrative_block_rate,0.0,percent,1963
89,S4,B0,illustrative_block_rate,0.0,percent,1994
90,S4,B0,illustrative_block_rate,0.0,percent,2014
91,S4,B0,illustrative_block_rate,0.0,percent,2010
92,S4,B0,illustrative_block_rate,0.0,percent,2038
93,S4,B0,illustrative_block_rate,0.0,percent,2009
94,S4,B0,illustrative_block_rate,0.0,percent,2030
95,S4,B0,illustrative_block_rate,0.0,percent,2039
96,S4,B0,illustrative_block_rate,0.0,percent,2005
97,S4,B0,illustrative_block_rate,0.0,percent,1902
98,S4,B0,illustrative_block_rate,0.0,percent,2091
99,S4,B0,illustrative_block_rate,0.0,percent,1929
0,S4,B1,illustrative_block_rate,9.974937343358397,percent,1995
1,S4,B1,illustrative_block_rate,9.602815485168428,percent,1989
2,S4,B1,illustrative_block_rate,10.291164658634539,percent,1992
3,S4,B1,illustrative_block_rate,8.714918759231907,percent,2031
4,S4,B1,illustrative_block_rate,9.933435739887353,percent,1953
5,S4,B1,illustrative_block_rate,10.628513030148186,percent,1957
6,S4,B1,illustrative_block_rate,9.790922998470169,percent,1961
7,S4,B1,illustrative_block_rate,9.881422924901186,percent,2024
8,S4,B1,illustrative_block_rate,11.007827788649706,percent,2044
9,S4,B1,illustrative_block_rate,9.652131308182263,percent,2041
10,S4,B1,illustrative_block_rate,9.745127436281859,percent,2001
11,S4,B1,illustrative_block_rate,9.33871781928319,percent,1981
12,S4,B1,illustrative_block_rate,9.90990990990991,percent,1998
13,S4,B1,illustrative_block_rate,9.738372093023257,percent,2064
14,S4,B1,illustrative_block_rate,9.435846230654018,percent,2003
15,S4,B1,illustrative_block_rate,9.058882737795672,percent,1987
16,S4,B1,illustrative_block_rate,9.938837920489297,percent,1962
17,S4,B1,illustrative_block_rate,9.990157480314961,percent,2032
18,S4,B1,illustrative_block_rate,9.307992202729045,percent,2052
19,S4,B1,illustrative_block_rate,9.47680157946693,percent,2026
20,S4,B1,illustrative_block_rate,9.964230965763925,percent,1957
21,S4,B1,illustrative_block_rate,10.353535353535353,percent,1980
22,S4,B1,illustrative_block_rate,9.951456310679612,percent,2060
23,S4,B1,illustrative_block_rate,10.76923076923077,percent,2080
24,S4,B1,illustrative_block_rate,10.412573673870334,percent,2036
25,S4,B1,illustrative_block_rate,10.137275607180571,percent,1894
26,S4,B1,illustrative_block_rate,9.496919917864478,percent,1948
27,S4,B1,illustrative_block_rate,9.35910478128179,percent,1966
28,S4,B1,illustrative_block_rate,10.832907511497188,percent,1957
29,S4,B1,illustrative_block_rate,9.742554265522463,percent,1981
30,S4,B1,illustrative_block_rate,9.578736208625878,percent,1994
31,S4,B1,illustrative_block_rate,9.945571499257793,percent,2021
32,S4,B1,illustrative_block_rate,9.75487743871936,percent,1999
33,S4,B1,illustrative_block_rate,10.208227526663281,percent,1969
34,S4,B1,illustrative_block_rate,9.596456692913385,percent,2032
35,S4,B1,illustrative_block_rate,9.693877551020408,percent,1960
36,S4,B1,illustrative_block_rate,8.588351431391905,percent,2026
37,S4,B1,illustrative_block_rate,9.618320610687023,percent,1965
38,S4,B1,illustrative_block_rate,8.865586272640611,percent,2098
39,S4,B1,illustrative_block_rate,8.793456032719837,percent,1956
40,S4,B1,illustrative_block_rate,10.420944558521562,percent,1948
41,S4,B1,illustrative_block_rate,11.454637607704004,percent,1973
42,S4,B1,illustrative_block_rate,10.94059405940594,percent,2020
43,S4,B1,illustrative_block_rate,9.68389362769694,percent,1993
44,S4,B1,illustrative_block_rate,9.257375381485248,percent,1966
45,S4,B1,illustrative_block_rate,10.142786804529788,percent,2031
46,S4,B1,illustrative_block_rate,10.652920962199312,percent,2037
47,S4,B1,illustrative_block_rate,10.357142857142858,percent,1960
48,S4,B1,illustrative_block_rate,9.35788949726232,percent,2009
49,S4,B1,illustrative_block_rate,9.674234945705825,percent,2026
50,S4,B1,illustrative_block_rate,8.49150849150849,percent,2002
51,S4,B1,illustrative_block_rate,9.880395215808631,percent,1923
52,S4,B1,illustrative_block_rate,9.05022376926902,percent,2011
53,S4,B1,illustrative_block_rate,9.59040959040959,percent,2002
54,S4,B1,illustrative_block_rate,10.701665825340736,percent,1981
55,S4,B1,illustrative_block_rate,9.47680157946693,percent,2026
56,S4,B1,illustrative_block_rate,9.722222222222223,percent,1944
57,S4,B1,illustrative_block_rate,11.05552776388194,percent,1999
58,S4,B1,illustrative_block_rate,10.567901234567902,percent,2025
59,S4,B1,illustrative_block_rate,10.462163534789234,percent,1969
60,S4,B1,illustrative_block_rate,10.436527847466131,percent,1993
61,S4,B1,illustrative_block_rate,9.543958627174424,percent,2127
62,S4,B1,illustrative_block_rate,9.20666013712047,percent,2042
63,S4,B1,illustrative_block_rate,10.48186785891704,percent,2013
64,S4,B1,illustrative_block_rate,9.950495049504951,percent,2020
65,S4,B1,illustrative_block_rate,9.213147410358566,percent,2008
66,S4,B1,illustrative_block_rate,10.24390243902439,percent,2050
67,S4,B1,illustrative_block_rate,8.78243512974052,percent,2004
68,S4,B1,illustrative_block_rate,10.625620655412115,percent,2014
69,S4,B1,illustrative_block_rate,9.672466734902764,percent,1954
70,S4,B1,illustrative_block_rate,10.761670761670763,percent,2035
71,S4,B1,illustrative_block_rate,9.262948207171315,percent,2008
72,S4,B1,illustrative_block_rate,9.533169533169533,percent,2035
73,S4,B1,illustrative_block_rate,9.98471726948548,percent,1963
74,S4,B1,illustrative_block_rate,10.58884297520661,percent,1936
75,S4,B1,illustrative_block_rate,10.746268656716417,percent,2010
76,S4,B1,illustrative_block_rate,10.576441102756892,percent,1995
77,S4,B1,illustrative_block_rate,9.149357072205737,percent,2022
78,S4,B1,illustrative_block_rate,10.05050505050505,percent,1980
79,S4,B1,illustrative_block_rate,9.5,percent,2000
80,S4,B1,illustrative_block_rate,9.89345509893455,percent,1971
81,S4,B1,illustrative_block_rate,10.364963503649635,percent,2055
82,S4,B1,illustrative_block_rate,10.526315789473683,percent,2014
83,S4,B1,illustrative_block_rate,8.619830592924764,percent,2007
84,S4,B1,illustrative_block_rate,10.253857640617223,percent,2009
85,S4,B1,illustrative_block_rate,10.073349633251834,percent,2045
86,S4,B1,illustrative_block_rate,9.282907662082515,percent,2036
87,S4,B1,illustrative_block_rate,9.001475651746189,percent,2033
88,S4,B1,illustrative_block_rate,10.74885379521141,percent,1963
89,S4,B1,illustrative_block_rate,10.481444332998997,percent,1994
90,S4,B1,illustrative_block_rate,9.384309831181728,percent,2014
91,S4,B1,illustrative_block_rate,10.696517412935323,percent,2010
92,S4,B1,illustrative_block_rate,10.549558390579,percent,2038
93,S4,B1,illustrative_block_rate,10.004977600796416,percent,2009
94,S4,B1,illustrative_block_rate,10.591133004926109,percent,2030
95,S4,B1,illustrative_block_rate,10.59342815105444,percent,2039
96,S4,B1,illustrative_block_rate,10.074812967581046,percent,2005
97,S4,B1,illustrative_block_rate,10.67297581493165,percent,1902
98,S4,B1,illustrative_block_rate,9.899569583931134,percent,2091
99,S4,B1,illustrative_block_rate,9.694142042509073,percent,1929
0,S4,B2,illustrative_block_rate,30.426065162907268,percent,1995
1,S4,B2,illustrative_block_rate,30.970336852689794,percent,1989
2,S4,B2,illustrative_block_rate,31.224899598393574,percent,1992
3,S4,B2,illustrative_block_rate,30.379123584441164,percent,2031
4,S4,B2,illustrative_block_rate,29.953917050691242,percent,1953
5,S4,B2,illustrative_block_rate,30.14818599897803,percent,1957
6,S4,B2,illustrative_block_rate,29.168791432942378,percent,1961
7,S4,B2,illustrative_block_rate,30.138339920948614,percent,2024
8,S4,B2,illustrative_block_rate,30.67514677103718,percent,2044
9,S4,B2,illustrative_block_rate,29.83831455169035,percent,2041
10,S4,B2,illustrative_block_rate,31.284357821089454,percent,2001
11,S4,B2,illustrative_block_rate,27.96567390206966,percent,1981
12,S4,B2,illustrative_block_rate,31.131131131131127,percent,1998
13,S4,B2,illustrative_block_rate,30.523255813953487,percent,2064
14,S4,B2,illustrative_block_rate,29.355966050923616,percent,2003
15,S4,B2,illustrative_block_rate,29.240060392551587,percent,1987
16,S4,B2,illustrative_block_rate,28.644240570846076,percent,1962
17,S4,B2,illustrative_block_rate,30.413385826771655,percent,2032
18,S4,B2,illustrative_block_rate,29.33723196881092,percent,2052
19,S4,B2,illustrative_block_rate,30.207305034550842,percent,2026
20,S4,B2,illustrative_block_rate,30.25038323965253,percent,1957
21,S4,B2,illustrative_block_rate,30.404040404040405,percent,1980
22,S4,B2,illustrative_block_rate,31.213592233009706,percent,2060
23,S4,B2,illustrative_block_rate,30.865384615384617,percent,2080
24,S4,B2,illustrative_block_rate,30.206286836935163,percent,2036
25,S4,B2,illustrative_block_rate,31.09820485744456,percent,1894
26,S4,B2,illustrative_block_rate,29.876796714579058,percent,1948
27,S4,B2,illustrative_block_rate,30.010172939979658,percent,1966
28,S4,B2,illustrative_block_rate,31.834440470107307,percent,1957
29,S4,B2,illustrative_block_rate,31.701161029782938,percent,1981
30,S4,B2,illustrative_block_rate,30.441323971915747,percent,1994
31,S4,B2,illustrative_block_rate,28.599703117268678,percent,2021
32,S4,B2,illustrative_block_rate,30.515257628814407,percent,1999
33,S4,B2,illustrative_block_rate,30.777044184865414,percent,1969
34,S4,B2,illustrative_block_rate,30.462598425196852,percent,2032
35,S4,B2,illustrative_block_rate,30.357142857142854,percent,1960
36,S4,B2,illustrative_block_rate,29.26949654491609,percent,2026
37,S4,B2,illustrative_block_rate,29.974554707379138,percent,1965
38,S4,B2,illustrative_block_rate,28.122020972354623,percent,2098
39,S4,B2,illustrative_block_rate,29.089979550102253,percent,1956
40,S4,B2,illustrative_block_rate,28.02874743326489,percent,1948
41,S4,B2,illustrative_block_rate,30.258489609731377,percent,1973
42,S4,B2,illustrative_block_rate,31.534653465346533,percent,2020
43,S4,B2,illustrative_block_rate,27.64676367285499,percent,1993
44,S4,B2,illustrative_block_rate,29.094608341810783,percent,1966
45,S4,B2,illustrative_block_rate,30.47759724273757,percent,2031
46,S4,B2,illustrative_block_rate,30.240549828178693,percent,2037
47,S4,B2,illustrative_block_rate,29.744897959183675,percent,1960
48,S4,B2,illustrative_block_rate,29.666500746640118,percent,2009
49,S4,B2,illustrative_block_rate,30.05923000987167,percent,2026
50,S4,B2,illustrative_block_rate,28.42157842157842,percent,2002
51,S4,B2,illustrative_block_rate,30.733229329173167,percent,1923
52,S4,B2,illustrative_block_rate,30.730979612133268,percent,2011
53,S4,B2,illustrative_block_rate,29.620379620379623,percent,2002
54,S4,B2,illustrative_block_rate,29.2781423523473,percent,1981
55,S4,B2,illustrative_block_rate,29.56564659427443,percent,2026
56,S4,B2,illustrative_block_rate,31.584362139917694,percent,1944
57,S4,B2,illustrative_block_rate,29.914957478739368,percent,1999
58,S4,B2,illustrative_block_rate,30.17283950617284,percent,2025
59,S4,B2,illustrative_block_rate,30.370746571863886,percent,1969
60,S4,B2,illustrative_block_rate,29.75413948820873,percent,1993
61,S4,B2,illustrative_block_rate,29.713211095439583,percent,2127
62,S4,B2,illustrative_block_rate,29.18707149853085,percent,2042
63,S4,B2,illustrative_block_rate,30.55141579731744,percent,2013
64,S4,B2,illustrative_block_rate,28.465346534653463,percent,2020
65,S4,B2,illustrative_block_rate,30.378486055776893,percent,2008
66,S4,B2,illustrative_block_rate,30.097560975609756,percent,2050
67,S4,B2,illustrative_block_rate,29.44111776447106,percent,2004
68,S4,B2,illustrative_block_rate,30.387288977159884,percent,2014
69,S4,B2,illustrative_block_rate,29.47799385875128,percent,1954
70,S4,B2,illustrative_block_rate,29.68058968058968,percent,2035
71,S4,B2,illustrative_block_rate,27.88844621513944,percent,2008
72,S4,B2,illustrative_block_rate,28.746928746928745,percent,2035
73,S4,B2,illustrative_block_rate,29.240957717778908,percent,1963
74,S4,B2,illustrative_block_rate,30.37190082644628,percent,1936
75,S4,B2,illustrative_block_rate,31.542288557213933,percent,2010
76,S4,B2,illustrative_block_rate,31.67919799498747,percent,1995
77,S4,B2,illustrative_block_rate,29.426310583580612,percent,2022
78,S4,B2,illustrative_block_rate,30.757575757575754,percent,1980
79,S4,B2,illustrative_block_rate,29.349999999999998,percent,2000
80,S4,B2,illustrative_block_rate,29.68036529680365,percent,1971
81,S4,B2,illustrative_block_rate,29.34306569343066,percent,2055
82,S4,B2,illustrative_block_rate,31.529294935451833,percent,2014
83,S4,B2,illustrative_block_rate,30.04484304932735,percent,2007
84,S4,B2,illustrative_block_rate,31.30910900945744,percent,2009
85,S4,B2,illustrative_block_rate,30.12224938875306,percent,2045
86,S4,B2,illustrative_block_rate,30.5992141453831,percent,2036
87,S4,B2,illustrative_block_rate,28.67683226758485,percent,2033
88,S4,B2,illustrative_block_rate,30.871115639327563,percent,1963
89,S4,B2,illustrative_block_rate,29.939819458375126,percent,1994
90,S4,B2,illustrative_block_rate,30.089374379344587,percent,2014
91,S4,B2,illustrative_block_rate,30.049751243781092,percent,2010
92,S4,B2,illustrative_block_rate,29.489695780176646,percent,2038
93,S4,B2,illustrative_block_rate,31.508213041314086,percent,2009
94,S4,B2,illustrative_block_rate,31.231527093596057,percent,2030
95,S4,B2,illustrative_block_rate,31.82932810201079,percent,2039
96,S4,B2,illustrative_block_rate,29.526184538653368,percent,2005
97,S4,B2,illustrative_block_rate,30.021030494216618,percent,1902
98,S4,B2,illustrative_block_rate,28.98134863701578,percent,2091
99,S4,B2,illustrative_block_rate,30.48211508553655,percent,1929
0,S4,B3,illustrative_block_rate,59.49874686716792,percent,1995
1,S4,B3,illustrative_block_rate,60.130718954248366,percent,1989
2,S4,B3,illustrative_block_rate,62.951807228915655,percent,1992
3,S4,B3,illustrative_block_rate,59.77351058591827,percent,2031
4,S4,B3,illustrative_block_rate,57.757296466973884,percent,1953
5,S4,B3,illustrative_block_rate,61.93152784874808,percent,1957
6,S4,B3,illustrative_block_rate,58.54156042835288,percent,1961
7,S4,B3,illustrative_block_rate,60.62252964426877,percent,2024
8,S4,B3,illustrative_block_rate,60.51859099804305,percent,2044
9,S4,B3,illustrative_block_rate,59.77462028417443,percent,2041
10,S4,B3,illustrative_block_rate,60.26986506746626,percent,2001
11,S4,B3,illustrative_block_rate,60.2221100454316,percent,1981
12,S4,B3,illustrative_block_rate,61.86186186186187,percent,1998
13,S4,B3,illustrative_block_rate,59.30232558139535,percent,2064
14,S4,B3,illustrative_block_rate,59.56065901148278,percent,2003
15,S4,B3,illustrative_block_rate,59.033719174635124,percent,1987
16,S4,B3,illustrative_block_rate,61.060142711518864,percent,1962
17,S4,B3,illustrative_block_rate,60.72834645669292,percent,2032
18,S4,B3,illustrative_block_rate,61.79337231968811,percent,2052
19,S4,B3,illustrative_block_rate,61.30306021717671,percent,2026
20,S4,B3,illustrative_block_rate,58.048032703117016,percent,1957
21,S4,B3,illustrative_block_rate,61.06060606060606,percent,1980
22,S4,B3,illustrative_block_rate,60.48543689320388,percent,2060
23,S4,B3,illustrative_block_rate,61.25000000000001,percent,2080
24,S4,B3,illustrative_block_rate,59.52848722986247,percent,2036
25,S4,B3,illustrative_block_rate,59.97888067581837,percent,1894
26,S4,B3,illustrative_block_rate,60.78028747433265,percent,1948
27,S4,B3,illustrative_block_rate,59.81688708036622,percent,1966
28,S4,B3,illustrative_block_rate,61.67603474706183,percent,1957
29,S4,B3,illustrative_block_rate,62.49369005552751,percent,1981
30,S4,B3,illustrative_block_rate,59.929789368104316,percent,1994
31,S4,B3,illustrative_block_rate,59.82187036120732,percent,2021
32,S4,B3,illustrative_block_rate,59.829914957478735,percent,1999
33,S4,B3,illustrative_block_rate,59.471813103098015,percent,1969
34,S4,B3,illustrative_block_rate,60.137795275590555,percent,2032
35,S4,B3,illustrative_block_rate,61.836734693877546,percent,1960
36,S4,B3,illustrative_block_rate,58.39091806515301,percent,2026
37,S4,B3,illustrative_block_rate,60.661577608142494,percent,1965
38,S4,B3,illustrative_block_rate,59.48522402287894,percent,2098
39,S4,B3,illustrative_block_rate,59.918200408997954,percent,1956
40,S4,B3,illustrative_block_rate,58.05954825462012,percent,1948
41,S4,B3,illustrative_block_rate,61.429295489102884,percent,1973
42,S4,B3,illustrative_block_rate,58.61386138613861,percent,2020
43,S4,B3,illustrative_block_rate,57.75213246362267,percent,1993
44,S4,B3,illustrative_block_rate,60.68158697863682,percent,1966
45,S4,B3,illustrative_block_rate,61.84145741014279,percent,2031
46,S4,B3,illustrative_block_rate,59.79381443298969,percent,2037
47,S4,B3,illustrative_block_rate,58.77551020408164,percent,1960
48,S4,B3,illustrative_block_rate,58.7356893977103,percent,2009
49,S4,B3,illustrative_block_rate,60.16781836130306,percent,2026
50,S4,B3,illustrative_block_rate,59.04095904095904,percent,2002
51,S4,B3,illustrative_block_rate,61.258450338013525,percent,1923
52,S4,B3,illustrative_block_rate,60.61660865241174,percent,2011
53,S4,B3,illustrative_block_rate,58.99100899100899,percent,2002
54,S4,B3,illustrative_block_rate,60.2221100454316,percent,1981
55,S4,B3,illustrative_block_rate,59.57551826258638,percent,2026
56,S4,B3,illustrative_block_rate,59.825102880658434,percent,1944
57,S4,B3,illustrative_block_rate,60.93046523261631,percent,1999
58,S4,B3,illustrative_block_rate,60.691358024691354,percent,2025
59,S4,B3,illustrative_block_rate,59.217877094972074,percent,1969
60,S4,B3,illustrative_block_rate,60.812844957350734,percent,1993
61,S4,B3,illustrative_block_rate,61.77715091678421,percent,2127
62,S4,B3,illustrative_block_rate,59.892262487757094,percent,2042
63,S4,B3,illustrative_block_rate,59.26477893691009,percent,2013
64,S4,B3,illustrative_block_rate,59.35643564356435,percent,2020
65,S4,B3,illustrative_block_rate,60.55776892430279,percent,2008
66,S4,B3,illustrative_block_rate,60.09756097560975,percent,2050
67,S4,B3,illustrative_block_rate,58.13373253493014,percent,2004
68,S4,B3,illustrative_block_rate,61.32075471698113,percent,2014
69,S4,B3,illustrative_block_rate,61.61719549641761,percent,1954
70,S4,B3,illustrative_block_rate,59.11547911547912,percent,2035
71,S4,B3,illustrative_block_rate,59.462151394422314,percent,2008
72,S4,B3,illustrative_block_rate,59.6068796068796,percent,2035
73,S4,B3,illustrative_block_rate,58.58380030565461,percent,1963
74,S4,B3,illustrative_block_rate,60.22727272727273,percent,1936
75,S4,B3,illustrative_block_rate,59.55223880597015,percent,2010
76,S4,B3,illustrative_block_rate,61.203007518796994,percent,1995
77,S4,B3,illustrative_block_rate,59.69337289812068,percent,2022
78,S4,B3,illustrative_block_rate,60.80808080808081,percent,1980
79,S4,B3,illustrative_block_rate,57.95,percent,2000
80,S4,B3,illustrative_block_rate,60.22323693556571,percent,1971
81,S4,B3,illustrative_block_rate,58.442822384428226,percent,2055
82,S4,B3,illustrative_block_rate,61.370407149950346,percent,2014
83,S4,B3,illustrative_block_rate,61.285500747384155,percent,2007
84,S4,B3,illustrative_block_rate,60.876057740169244,percent,2009
85,S4,B3,illustrative_block_rate,57.84841075794621,percent,2045
86,S4,B3,illustrative_block_rate,60.65815324165029,percent,2036
87,S4,B3,illustrative_block_rate,58.53418593212002,percent,2033
88,S4,B3,illustrative_block_rate,61.029037187977586,percent,1963
89,S4,B3,illustrative_block_rate,59.37813440320963,percent,1994
90,S4,B3,illustrative_block_rate,60.42701092353525,percent,2014
91,S4,B3,illustrative_block_rate,59.55223880597015,percent,2010
92,S4,B3,illustrative_block_rate,59.66633954857704,percent,2038
93,S4,B3,illustrative_block_rate,60.32852165256346,percent,2009
94,S4,B3,illustrative_block_rate,60.88669950738917,percent,2030
95,S4,B3,illustrative_block_rate,60.372731731240805,percent,2039
96,S4,B3,illustrative_block_rate,59.40149625935162,percent,2005
97,S4,B3,illustrative_block_rate,59.04311251314406,percent,1902
98,S4,B3,illustrative_block_rate,59.062649450023905,percent,2091
99,S4,B3,illustrative_block_rate,58.37221358216692,percent,1929
0,S4,ZTA,illustrative_block_rate,100.0,percent,1995
1,S4,ZTA,illustrative_block_rate,100.0,percent,1989
2,S4,ZTA,illustrative_block_rate,100.0,percent,1992
3,S4,ZTA,illustrative_block_rate,100.0,percent,2031
4,S4,ZTA,illustrative_block_rate,100.0,percent,1953
5,S4,ZTA,illustrative_block_rate,100.0,percent,1957
6,S4,ZTA,illustrative_block_rate,100.0,percent,1961
7,S4,ZTA,illustrative_block_rate,100.0,percent,2024
8,S4,ZTA,illustrative_block_rate,100.0,percent,2044
9,S4,ZTA,illustrative_block_rate,100.0,percent,2041
10,S4,ZTA,illustrative_block_rate,100.0,percent,2001
11,S4,ZTA,illustrative_block_rate,100.0,percent,1981
12,S4,ZTA,illustrative_block_rate,100.0,percent,1998
13,S4,ZTA,illustrative_block_rate,100.0,percent,2064
14,S4,ZTA,illustrative_block_rate,100.0,percent,2003
15,S4,ZTA,illustrative_block_rate,100.0,percent,1987
16,S4,ZTA,illustrative_block_rate,100.0,percent,1962
17,S4,ZTA,illustrative_block_rate,100.0,percent,2032
18,S4,ZTA,illustrative_block_rate,100.0,percent,2052
19,S4,ZTA,illustrative_block_rate,100.0,percent,2026
20,S4,ZTA,illustrative_block_rate,100.0,percent,1957
21,S4,ZTA,illustrative_block_rate,100.0,percent,1980
22,S4,ZTA,illustrative_block_rate,100.0,percent,2060
23,S4,ZTA,illustrative_block_rate,100.0,percent,2080
24,S4,ZTA,illustrative_block_rate,100.0,percent,2036
25,S4,ZTA,illustrative_block_rate,100.0,percent,1894
26,S4,ZTA,illustrative_block_rate,100.0,percent,1948
27,S4,ZTA,illustrative_block_rate,100.0,percent,1966
28,S4,ZTA,illustrative_block_rate,100.0,percent,1957
29,S4,ZTA,illustrative_block_rate,100.0,percent,1981
30,S4,ZTA,illustrative_block_rate,100.0,percent,1994
31,S4,ZTA,illustrative_block_rate,100.0,percent,2021
32,S4,ZTA,illustrative_block_rate,100.0,percent,1999
33,S4,ZTA,illustrative_block_rate,100.0,percent,1969
34,S4,ZTA,illustrative_block_rate,100.0,percent,2032
35,S4,ZTA,illustrative_block_rate,100.0,percent,1960
36,S4,ZTA,illustrative_block_rate,100.0,percent,2026
37,S4,ZTA,illustrative_block_rate,100.0,percent,1965
38,S4,ZTA,illustrative_block_rate,100.0,percent,2098
39,S4,ZTA,illustrative_block_rate,100.0,percent,1956
40,S4,ZTA,illustrative_block_rate,100.0,percent,1948
41,S4,ZTA,illustrative_block_rate,100.0,percent,1973
42,S4,ZTA,illustrative_block_rate,100.0,percent,2020
43,S4,ZTA,illustrative_block_rate,100.0,percent,1993
44,S4,ZTA,illustrative_block_rate,100.0,percent,1966
45,S4,ZTA,illustrative_block_rate,100.0,percent,2031
46,S4,ZTA,illustrative_block_rate,100.0,percent,2037
47,S4,ZTA,illustrative_block_rate,100.0,percent,1960
48,S4,ZTA,illustrative_block_rate,100.0,percent,2009
